link,text,date,No_of_Likes,No_of_Retweets
https://twitter.com/CNN/status/1810016433331400880#m,Left-wing alliance projected to finish ahead of France's far-right National Rally in a surprise second-round parliamentary election result https://cnn.it/3XUZp7A,"Jul 7, 2024 · 6:22 PM UTC",552,141
https://twitter.com/CNN/status/1809690914480128450#m,"Four people were killed and three were injured in a shooting early Saturday at a birthday party inside a northern Kentucky home, according to police. https://cnn.it/3zFsBFc","Jul 6, 2024 · 8:48 PM UTC",239,126
https://twitter.com/CNN/status/1809662860143816754#m,"Khyree Jackson, a 2024 NFL draft pick for the Minnesota Vikings, was among three people killed in a Maryland car crash, according to state police. https://cnn.it/3RZo5rv","Jul 6, 2024 · 6:57 PM UTC",230,108
https://twitter.com/CNN/status/1809647379194188206#m,"President Joe Biden's team provided a list of questions to a radio host who interviewed the president this week in the aftermath of his debate performance, the host told CNN. https://cnn.it/3LfMNQU","Jul 6, 2024 · 5:55 PM UTC",808,312
https://twitter.com/CNN/status/1809377425442152544#m,President Biden brushed off his shaky debate performance in a high-stakes interview after he defiantly declared on the stump that he'll stay in the 2024 race. Follow live updates. https://cnn.it/3xMXF5u,"Jul 6, 2024 · 12:02 AM UTC",426,127
https://twitter.com/CNN/status/1809298901570134526#m,JUST IN: Donald Trump's attorneys have asked Judge Aileen Cannon to consider the Supreme Court's presidential immunity decision in his classified documents case in Florida https://cnn.it/3zwAooY,"Jul 5, 2024 · 6:50 PM UTC",349,147
https://twitter.com/CNN/status/1809207423820853517#m,"The US economy added 206,000 jobs last month, cooling steadily as expected. However, the labor market remained strong, according to Bureau of Labor Statistics data. Follow live updates. https://cnn.it/4byAbPx","Jul 5, 2024 · 12:47 PM UTC",684,241
https://twitter.com/CNN/status/1809196889343950879#m,"Keir Starmer makes first official address as the new prime minister of the UK, pledges to steer the country toward ""calmer waters."" Follow live updates. https://cnn.it/4csH1Y1","Jul 5, 2024 · 12:05 PM UTC",319,98
https://twitter.com/CNN/status/1809186398198513739#m,Hurricane Beryl makes landfall as a strong Category 2 storm near popular tourist area on Mexico's Yucatán Peninsula. Follow live updates. https://cnn.it/3VPZiYg,"Jul 5, 2024 · 11:23 AM UTC",135,69
https://twitter.com/CNN/status/1809163983200325798#m,Outgoing UK Prime Minister Rishi Sunak says he's resigning as Conservative leader after his party's devastating defeat. Follow live updates. https://cnn.it/3LacBNY,"Jul 5, 2024 · 9:54 AM UTC",236,74
https://twitter.com/CNN/status/1809105322738405792#m,"Liz Truss loses her seat, an epic collapse for the short-lived former prime minister. Follow live updates. https://cnn.it/4csRF0U","Jul 5, 2024 · 6:01 AM UTC",236,70
https://twitter.com/CNN/status/1809072583989473559#m,UK Prime Minister Rishi Sunak concedes defeat as Labour Party heads for a huge majority in a seismic night for British politics. Follow live. https://cnn.it/3RQKQOr,"Jul 5, 2024 · 3:51 AM UTC",306,96
https://twitter.com/CNN/status/1808999184210469042#m,"Happening Now: Join CNN for a must-see musical experience featuring star-studded performances and firework shows from across the country.  ""The Fourth in America"" starts now on CNN and streaming on Max. Watch: https://cnn.it/4eNdcmz","Jul 4, 2024 · 10:59 PM UTC",190,81
https://twitter.com/CNN/status/1808971586625495266#m,The UK's center-left Labour party is set to sweep away 14 years of Conservative rule with a landslide victory. Follow live updates. https://cnn.it/45R1vHf,"Jul 4, 2024 · 9:10 PM UTC",714,180
https://twitter.com/CNN/status/1808931571430289691#m,"President Biden told Democratic governors that he plans to stop scheduling events after 8 p.m. so he can get more sleep, sources say https://cnn.it/3LhZiuV","Jul 4, 2024 · 6:31 PM UTC",3748,938
https://twitter.com/CNN/status/1808929954479910975#m,"Patrick Bertoletti chomped down 58 hot dogs to win the Nathan’s Famous International Hot Dog Eating Contest.  Miki Sudo devoured 51 hot dogs, setting a women's record. https://cnn.it/4cst9Nq","Jul 4, 2024 · 6:24 PM UTC",137,69
https://twitter.com/CNN/status/1808843452295090360#m,"A former adult film star alleges she was sex trafficked by Sean ""Diddy"" Combs at his ""White Parties."" The music mogul is facing his ninth lawsuit since November. https://cnn.it/3VS62Vn","Jul 4, 2024 · 12:41 PM UTC",372,153
https://twitter.com/CNN/status/1808658406628004254#m,A former Boeing quality-control manager alleges that factory workers took parts deemed unsuitable from an internal scrap yard and put them back on assembly lines https://cnn.it/3VSCt5V,"Jul 4, 2024 · 12:25 AM UTC",345,155
https://twitter.com/CNN/status/1808616963486175338#m,JUST IN: A federal judge has delayed the FTC's ban on noncompete agreements for workers from taking effect in September https://cnn.it/4eLyhh9,"Jul 3, 2024 · 9:41 PM UTC",177,95
https://twitter.com/CNN/status/1808611168732291102#m,"The Biden administration cannot enforce new anti-discrimination rules in health care for transgender Americans, a federal judge in Mississippi has ruled, citing a recent landmark Supreme Court ruling that weakened the power of federal agencies. https://cnn.it/4bxAZE9","Jul 3, 2024 · 9:17 PM UTC",1680,805
https://twitter.com/CNN/status/1808528063824564336#m,"Biden has privately acknowledged that the coming days are crucial to whether he can save his reelection bid, an ally of the president tells CNN. https://cnn.it/4ePDAvT","Jul 3, 2024 · 3:47 PM UTC",668,278
https://twitter.com/CNN/status/1808218378944868588#m,"JUST IN: Donald Trump's sentencing in the hush money case is postponed until September following the Supreme Court decision on presidential immunity, a New York judge has ruled https://cnn.it/3zr08TP","Jul 2, 2024 · 7:17 PM UTC",498,195
https://twitter.com/CNN/status/1808198372613853368#m,The FDA has approved Eli Lilly's treatment for early Alzheimer's disease https://cnn.it/4eGOXXb,"Jul 2, 2024 · 5:57 PM UTC",383,142
https://twitter.com/CNN/status/1808187281745813658#m,Rep. Lloyd Doggett becomes the first sitting Democratic lawmaker to call on Biden to withdraw from the presidential race https://cnn.it/3xK01C5,"Jul 2, 2024 · 5:13 PM UTC",751,178
https://twitter.com/CNN/status/1808161507856814189#m,Former New York Mayor Rudy Giuliani has been disbarred for his part in Trump's 2020 election interference efforts https://cnn.it/4bnf8PG,"Jul 2, 2024 · 3:31 PM UTC",720,158
https://twitter.com/CNN/status/1808159831561322688#m,The Manhattan DA's office says it is open to delaying Trump's July 11 sentencing for his hush money conviction after Supreme Court's immunity ruling https://cnn.it/45L9eqx,"Jul 2, 2024 · 3:24 PM UTC",262,95
https://twitter.com/CNN/status/1808145738603319678#m,"US job openings unexpectedly grew in May, reflecting a still resilient labor market and a robust demand for workers https://cnn.it/3Whd7QZ","Jul 2, 2024 · 2:28 PM UTC",256,114
https://twitter.com/CNN/status/1808143853649555631#m,"Supreme Court won't hear challenges to laws that bar felons and drug users from having guns, including one that could affect Hunter Biden's conviction https://cnn.it/4cnHUkF","Jul 2, 2024 · 2:21 PM UTC",163,87
https://twitter.com/CNN/status/1808125547949547959#m,"At least 87 people have been killed during a stampede at a religious gathering in India, local police and health officials say https://cnn.it/4cnQKi1","Jul 2, 2024 · 1:08 PM UTC",128,65
https://twitter.com/CNN/status/1807972671432331655#m,Hurricane Beryl becomes the earliest Category 5 Atlantic storm on record as it churns toward Jamaica. https://cnn.it/4cmepQ7,"Jul 2, 2024 · 3:00 AM UTC",255,102
https://twitter.com/CNN/status/1807939856565207223#m,Donald Trump's legal team has filed a letter seeking to challenge his hush money conviction based on the Supreme Court ruling on presidential immunity https://cnn.it/4eK2jBU,"Jul 2, 2024 · 12:50 AM UTC",423,140
https://twitter.com/CNN/status/1807932642156794330#m,"President Biden ripped the Supreme Court's presidential immunity ruling, saying it's a dangerous precedent, and issued a stern warning over a possible second term for former President Donald Trump. https://cnn.it/3xECt1A","Jul 2, 2024 · 12:21 AM UTC",874,213
https://twitter.com/CNN/status/1807886452874756429#m,"Hurricane Beryl lashed Grenada with catastrophic winds. ""In half an hour, Carriacou was flattened,"" the country's prime minister said. https://cnn.it/4bwGfb0","Jul 1, 2024 · 9:18 PM UTC",156,71
https://twitter.com/CNN/status/1807849316372906361#m,A mistrial is declared in the case of a woman accused of killing her police officer boyfriend that included accusations of a law enforcement cover-up https://cnn.it/3L42BpL,"Jul 1, 2024 · 6:50 PM UTC",190,69
https://twitter.com/CNN/status/1807827034795581500#m,"Steve Bannon, a former White House strategist for Donald Trump, begins serving a 4-month prison sentence for defying a congressional subpoena https://cnn.it/3zr24vq","Jul 1, 2024 · 5:22 PM UTC",542,132
https://twitter.com/CNN/status/1807803115661348951#m,Hurricane Beryl makes landfall in Grenadines as Category 4 with 150 mph winds. It's the strongest known storm to pass through this region. https://cnn.it/3xGKaEo,"Jul 1, 2024 · 3:47 PM UTC",206,99
https://twitter.com/CNN/status/1807801847052107811#m,"Justice Amy Coney Barrett, a Trump appointee, agrees with the Supreme Court's immunity ruling but suggests the former president should stand trial https://cnn.it/3RPwVZ1","Jul 1, 2024 · 3:42 PM UTC",249,96
https://twitter.com/CNN/status/1807785311721668804#m,"Supreme Court rules Trump has some immunity in January 6 case, jeopardizing special counsel's trial before election https://cnn.it/4bqcd8W","Jul 1, 2024 · 2:36 PM UTC",493,184
https://twitter.com/CNN/status/1807728935561572822#m,"Meta has been accused of breaking Europe's new digital competition rules over its ""pay or consent"" advertising model for Facebook and Instagram https://cnn.it/3VJUXFT","Jul 1, 2024 · 10:52 AM UTC",199,84
https://twitter.com/CNN/status/1807675975133495520#m,Boeing has agreed to buy longtime supplier Spirit Aerosystems as part of its plan to overhaul the aircraft maker's badly damaged safety reputation https://cnn.it/3L4vke3,"Jul 1, 2024 · 7:21 AM UTC",185,74
https://twitter.com/CNN/status/1807604025040191996#m,Simone Biles secured a spot at a third Olympic Games after winning the women's all-around at the US Olympic Gymnastics Trials. https://cnn.it/4bpSGoX,"Jul 1, 2024 · 2:35 AM UTC",695,87
https://twitter.com/CNN/status/1807554626109022352#m,"President Biden's family is encouraging him to stay in the 2024 race and keep fighting, advisers say, as he faces calls to drop out. https://cnn.it/3L7ZPjm","Jun 30, 2024 · 11:19 PM UTC",941,215
https://twitter.com/CNN/status/1807479969792082040#m,French President Emmanuel Macron's party is headed for defeat after a strong showing by the far-right National Rally in first round parliamentary election https://cnn.it/3zkc49A,"Jun 30, 2024 · 6:23 PM UTC",591,171
https://twitter.com/CNN/status/1807456061076418781#m,"Beryl is now the earliest Category 4 hurricane on record in the Atlantic Ocean, packing 130 mph winds as it approaches the Windward Islands https://cnn.it/3L7EDKa","Jun 30, 2024 · 4:48 PM UTC",302,141
https://twitter.com/CNN/status/1807394348855656764#m,Hurricane Beryl intensifies into ‘very dangerous’ Category 3 storm as it approaches the Caribbean https://cnn.it/4buQOeG,"Jun 30, 2024 · 12:42 PM UTC",253,102
https://twitter.com/CNN/status/1807158898756890648#m,Beryl has strengthened into the first hurricane of the 2024 Atlantic season. It's expected to rapidly intensify. https://cnn.it/3VNFMM1,"Jun 29, 2024 · 9:07 PM UTC",307,135
https://twitter.com/CNN/status/1806971273592856774#m,A reformist won the most votes in the first round of Iran's presidential election and will face a conservative hardliner in a run-off next week https://cnn.it/3L2HxzV,"Jun 29, 2024 · 8:41 AM UTC",310,112
https://twitter.com/CNN/status/1806828360909164987#m,"Four people are dead and nine are injured after a minivan drove through a Long Island nail salon Friday afternoon, a fire official says https://cnn.it/45HVE7f","Jun 28, 2024 · 11:13 PM UTC",198,87
https://twitter.com/CNN/status/1806762539776090365#m,"""I know I'm not a young man.""  President Biden acknowledged his weak debate performance as Democratic questions swirl over whether he'll stay in the presidential race. https://cnn.it/3xtQhMm","Jun 28, 2024 · 6:52 PM UTC",404,105
https://twitter.com/CNN/status/1806760756257374435#m,The Supreme Court rejected former Trump adviser Steve Bannon’s effort to avoid prison while he appeals his contempt of Congress conviction https://cnn.it/3L5PXqk,"Jun 28, 2024 · 6:45 PM UTC",447,99
https://twitter.com/CNN/status/1806735245955252456#m,The judge presiding over the Karen Read murder trial ordered the jury to continue deliberations after the jurors sent a note saying they could not reach a unanimous verdict https://cnn.it/3xz7jbV,"Jun 28, 2024 · 5:03 PM UTC",165,68
https://twitter.com/CNN/status/1806731722349846904#m,Covid-19 levels have been rising in the US for weeks as new variants drive what has become an annual summer surge https://cnn.it/3RJ835a,"Jun 28, 2024 · 4:49 PM UTC",510,248
